ID,DATA,LABEL
MAL_HUAI_TR_163,രജനിയുടെ പടങ്ങളിൽ ആ പഴയ ടൈറ്റിൽ കാർഡ് ബിജിഎം കേൾക്കാനാണ് ആൾക്കാർ ആഗ്രഹിക്കുന്നത്.,HUMAN
MAL_HUAI_TR_164,"എനിക്ക് ഇഷ്ട്ട പെട്ടു, ടിപ്പിക്കൽ രജനി മാസ്സ് പടം പ്രതീക്ഷിച്ചാൽ ചിലപ്പോൾ ഇഷ്ട്ടം ആകില്ല, ഞാനവേൽ പടത്തിന്റെ ക്ലാസും രജനീടെ മാസ്സും",HUMAN
MAL_HUAI_TR_165,അത്രയ്ക്ക് മോശം തോന്നിയില്ല. ഇതെന്റെ എക്സ്പീരിയൻസ് ആണ്. ഇന്റർവെൽ വരെ ഹൈ ആണ്. സെക്കന്റ്‌ ഹാഫ് കുറച്ചു കഴിഞ്ഞു ഒന്ന് ഫ്ലാറ്റ് ആയെങ്കിലും പിന്നെ ഓക്കേ ആയി വരുന്നു.,HUMAN
MAL_HUAI_TR_166,"മഞ്ജുവിനെ കൊല്ലാൻ ആക്കാർ വരുമെന്ന് വിചാരിച്ചു, അടുത്ത സീനിൽ വന്നു. ഒരു കഥാപാത്രം ഇപ്പോ വെടി കൊണ്ട് മരിക്കുമെന്ന് വിചാരിച്ചു, അത് നടന്നു ",HUMAN
MAL_HUAI_TR_167,"വേട്ടയ്യാൻ മാസ്സിനെക്കാളും   സ്റ്റോറിയ്ക്കു പ്രാധാന്യം...ഫഹദ് ..മഞ്ജു വാരിയർ ഇതിൽ സുന്ദരിയാണ്.... റോൾ കുറവാണെങ്കിലും,..",HUMAN
MAL_HUAI_TR_168,പ രഞ്ജിത്ത് ന്റെ എല്ലാ സിനിമകളും ഇഷ്ടപ്പെട്ടു.. മാസ് ആയി ചെയ്തതും ക്ലാസ്സ്‌ ആയി ചെയ്തതും എല്ലാം.,HUMAN
MAL_HUAI_TR_169,ആകെ അമിതാബ് ബച്ചന്റെ ലിപ് സിങ്ക് മാത്രം കുറച്ചു പ്രശ്നമായി തോന്നി. ബാക്കി എല്ലാം കിടു. ആധുനിക ജനാധിപത്യലോകത്തിൽ സംസാരിക്കേണ്ട ഒരു വിഷയം സാധാരണക്കാരിലേക്ക് എത്തിക്കുവാനുള്ള ശ്രമം,HUMAN
MAL_HUAI_TR_170,ഇത് ജനഗണമന റീമേക്ക് ചെയ്ത പോലെ തോന്നി.. ഫഹദിന് കൊടുത്ത റോൾ നന്നായി ചെയ്തു. ഫഹദിന് ഈ റോൾ ഒഴിവാക്കാമായിരുന്നു...,HUMAN
MAL_HUAI_TR_171,വെറുതെ ആരും ക്യാഷ് കളയണ്ട സിനിമ കൊള്ളില്ല ഉറക്കം വന്നു. ഓടിടി  വരുമ്പോൾ ഡൗൺലോഡ് ചെയ്യ്ത് കാണാൻ ഉള്ളതൊക്കെ ഉള്ളു,HUMAN
MAL_HUAI_TR_172,ഫഫ കൊള്ളാം മഞ്ജു ഈ പടത്തിൽ കണ്ടപ്പോഴേ തോന്നിതാ പടം ബോംബ് ആവുഎന്ന് വെറുപ്പിക്കൽ രജനി പടം എന്റെ റിവ്യൂ ക്യാഷ് പോയി വേസ്റ്റ് മൂവി,HUMAN
MAL_HUAI_TR_173,ശരാശരി നിലവാരം ഉള്ള സിനിമയാണ്............ഒരുവട്ടം കണ്ടിരിക്കാം...മോശമില്ല... ഫറോക്ക് മല്ലിക തിയറ്ററിൽ നിന്ന് 10.30ഷോ കണ്ടൂ,HUMAN
MAL_HUAI_TR_174,ഈ ചവർ സാധനങ്ങൾ ഒക്കെ ഇത്രയും വില കൊടുത്ത് വാങ്ങുന്നവർ ഒക്കെ ഉണ്ടോ???,HUMAN
MAL_HUAI_TR_175,ഇവർ അമ്മയു മക്കളു ഇത് യൂസ് ചെയ്യു എന്നിട്ട് ഇവർ ഇത് ഷോപ്പിൽ കൊണ്ട് വന്ന് വിൽക്കു അതാ കല്ലു പോയി ഞണിങ്ങിഒക്കെ ഇരിക്കുന്നേ അല്ലെങ്കിൽ പുതിയത് ആണെങ്കിൽ എങ്ങനെയ ഇങ്ങനെ ആവുന്നത്,HUMAN
MAL_HUAI_TR_176,ദയവ് ചെയ്തു അവരോട് സാധനം വാങ്ങരുത് വില ഒരു പാട് കൂടുതൽ ആണ് കടയിൽ പോയി നോക്ക് അത്ര നല്ലത് കിട്ടും എന്റെ ഫ്രണ്ട് നു കല്യാണം ഉണ്ടായിട്ട് വാങ്ങി വളരെ മോശം ക്യാഷ് നു വേണ്ടേ ക്യാഷ് ഫുൾ പോയപോലെ തന്നെ അവർക്ക് മുക്കാൽ ലാഭം,HUMAN
MAL_HUAI_TR_177,ഇത്രയും വിലക്ക് വാങ്ങുന്നതെന്തിനാണ് മീഷോൽ നിന്ന് വാങ്ങിയാൽ അടിപൊളി ജൂവലറി നിങ്ങൾക്കു കിട്ടും,HUMAN
MAL_HUAI_TR_178,ഓൺലൈനിൽ ഓർഡർ ചെയ്യുമ്പോൾ അതും വില കൂടുതലുള്ള സാധനങ്ങൾ വാങ്ങിക്കുമ്പോൾ ആദ്യം ഒരു സാധനം വാങ്ങിക്കുക ക്വാളിറ്റി നല്ലതാണെങ്കിൽ പിന്നീട് കൂടുതൽ  വാങ്ങിക്കുക,HUMAN
MAL_HUAI_TR_179,അവരുടെ പൈസ അല്ലെ പോയത്. അപ്പൊ അതിന്റ വിഷമം ഉണ്ടാകും മീശോ ആണേൽ പൈസ തിരിച്ചു കിട്ടും.,HUMAN
MAL_HUAI_TR_180,ഒരു പ്രാവശ്യം വാങ്ങിച്ചത് കാര്യം മനസ്സിലായല്ലോ പിന്നെ എന്തിനാണ് പിന്നെയും പിന്നെ വാങ്ങിച്ചു കൂട്ടിയത് അപ്പോൾ തന്നെ ഇതിൽ നിന്നും മനസ്സിലാക്കാൻ നിങ്ങൾപറയുന്നതും കള്ളമാണെന്ന്,HUMAN
MAL_HUAI_TR_181,എനിക്കറിയാൻ മേലാഞ്ഞിട്ട് ചോതിക്കുവാ ഞാനും ഒരു പെണ്ണാ അഭരണങ്ങൾ ഇഷ്ടവുമാണ് എന്ന് കരുതി ഇതുപോലെ ഒന്നിൽ കൂടുതൽ ഐറ്റം വാങ്ങി നിങ്ങളൊക്കെ എന്തിനു ഈ പൈസ കളയുന്നു... ഈ പൈസ കൊണ്ട് ക്വാളിറ്റി ഉള്ള ഏതേലും ഒരു ഐറ്റം വാങ്ങാം.. അല്ലാതെ ഇതുപോലെ ഇങ്ങനെ പൈസ പൊടിച്ചു കളയല്ലേ,HUMAN
MAL_HUAI_TR_182,ആരും വാങ്ങരുത് ഒരു വർഷം ഓടിക്കഴിഞ്ഞാൽ കഴിഞ്ഞു മൂന്ന് പ്രാവശ്യം ബോർഡ് മാറി വാറണ്ടി കഴിഞ്ഞാൽ കഴിഞ്ഞു പിന്നെ വേറെ നോക്കിയാൽ മതി,HUMAN
MAL_HUAI_TR_183,ആരും വാങ്ങരുത് തീരെ ക്വാളിറ്റി ഇല്ലാത്ത ടീവി ആണ് എത്ര നാൾ വർക് ചെയ്യും എന്ന് യാതൊരു ഗ്യാരണ്ടി ഇല്ല   ഒരു ചെറിയ ബ്രാൻഡ്  ആയ    വുവിനു പോലും ആമസോണിൽ 36000 രൂപ ഉണ്ട്    എൽജിക്ക് 44000 രൂപ ഉണ്ട്,HUMAN
MAL_HUAI_TR_184,ഒരു 10 കൊല്ലം മുൻപ് സ്കോഡ ഇമ്മാതിരി വാഹനങ്ങൾ ഇന്ത്യൻ മാർക്കറ്റിൽ ഇറക്കിയിരുന്നെങ്കിൽ ഇന്ന് കിയ തകർക്കണ മാതിരി കസർർക്കാമായിരിരുന്നു.,HUMAN
MAL_HUAI_TR_185,സർവീസ് കോസ്റ്റ് സാധാരണക്കാരനു താങ്ങാൻ പറ്റുന്നതും നല്ല സർവീസ് കൊടുത്താൽ വിജയിക്കും,HUMAN
MAL_HUAI_TR_186,8 ലക്ഷതിന് ഈ വാഹനം കിട്ടൂല റോഡിൽ ഇറക്കാൻ 10 ലക്ഷം ആവും ഈ വിലയിൽ വങ്ങാൻ കിട്ടുന്ന അടിപൊളി വാഹനം,HUMAN
MAL_HUAI_TR_187,"ഫ്രണ്ട് സൂപ്പർ, ടൈൽലൈറ്റ് പോളോ പോലെ ചെറുതായിപ്പോയി കുറച്ചു കൂടി വലുതാക്കാമായിരുന്നു",HUMAN
MAL_HUAI_TR_188,സ്കോടക്ക് ഈ 2024 ൽ ആണ് നേരം വെളുത്തത്. ഇന്നലെ വന്ന കിയ ഒക്കെ അരങ്ങ് വാഴുന്ന നില ഉണ്ടാക്കിയതിൽ ഇപ്പോൾ ഖേദം ഉണ്ട് അതാണ്‌ ഈ സെക്മെന്റിലേക്ക് കടന്ന് വരാൻ ഇപ്പോൾ തോന്നിയത്,HUMAN
MAL_HUAI_TR_189,വണ്ടി വിജയിക്കണമെങ്കിൽ സ്‌പൈര്പാഡ്സ് വില സർവീസ് കോസ്റ്റ് ലോ ആയിരിക്കണം,HUMAN
MAL_HUAI_TR_190,ഇവന്മാർക്ക് ജിമ്മിയുടെ ഗതി വരരുത് വില കൂട്ടിയിട്ട് പിന്നെ കുറക്കേണ്ടി വരുന്നു ഗതി വരരുത്,HUMAN
MAL_HUAI_TR_191,22 കൊടുത്ത് പിക്സൽ 6 യൂസ്ഡ് വാങ്ങി ഉപയോഗിക്കുന്നു... 15 പ്രോ ഉപയോഗിക്കുന്ന ചങ്ക് ഇപ്പോൾ ഇതിൽ നിന്നും ആണ് ഫോട്ടോ എടുക്കുന്നത്,HUMAN
MAL_HUAI_TR_192,പിക്സൽ ഒരിക്കെ ഉപയോഗിച്ചവർക്കറിയാം പിന്നെ അതിൽ നിന്ന് പിൻമാറാൻ പാടാണ്...,HUMAN
MAL_HUAI_TR_193,കൂറ ഫോൺ ആണ്. എന്റെ ബ്രദറിന്റെ കയ്യിൽ ഉള്ളത് ഈ ഫോൺ ആണ്. ക്യാമറ വൻ തോൽവി ആണ്. ഇടയ്ക്ക് ബഗ് വരുന്നുണ്ട്. ഹീറ്റിംഗ് ഉണ്ട്. ഗെയിം കളിക്കാനാണെങ്കിൽ പിന്നെ ഈ ഫോൺ ഇസ്തിരി പെട്ടിയെ പോലെ ആവും.,HUMAN
MAL_HUAI_TR_194,"കുപ്പിയിൽ കടല, റവ ഇട്ടുവെക്കുന്ന ഫണലിന് 397/- രൂപ. ഒരു കടലാസ് കപ്പലണ്ടി കവർ പോലെ ആക്കി സാധനം ഇടാം",HUMAN
MAL_HUAI_TR_195,എനിക്  ഇഷ്ടപെട്ടത് ക്ലീനിങ് മെഷീൻ ആൻഡ്   മുൾട്ടി കുക്ക് ആൻഡ് വെള്ള സ്റ്റിക്കർ,HUMAN
MAL_HUAI_TR_196,"ഞാനൊരു യാത്ര പ്രേമിയും ,സിനിമ പ്രേമിയും അതുപോലെ  ഫോട്ടോഗ്രാഫി  പ്രത്യേകിച്ചും 3ഡി  ഫോട്ടോഗ്രാഫ്  ആൻഡ്  3ഡി മൂവീസ് ഇഷ്ടപ്പെടുന്ന ആളാണ്. അതിനാൽ ഞാനിതൊന്ന് വാങ്ങിച്ചു. ഇതിനു മുൻപ് പൈകോ 4 വിആർ ഞാൻ വാങ്ങിച്ചിരുന്നു. ആപ്പിൾ വിഷൻ പ്രോ  വന്നതിനു ശേഷം രണ്ടും കമ്പയർ  ചെയ്യുമ്പോ വിഷൻ പ്രോ  വേറെ ലെവൽ ആണ്",HUMAN
MAL_HUAI_TR_197,3ഡി ഫോട്ടോസ് കിടുകാച്ചിയാണ് .ഇനി ഏറ്റവും വലിയ പ്രത്യേകത ഏതു 2ഡി ഫോട്ടോസും നമുക്ക് 3ഡി ആക്കി മാറ്റാം.എൻ്റെ കളക്ഷനിലുള്ള പഴയ ഫോട്ടോസ് ഞാൻ സ്പെഷ്യൽ ഫോട്ടോസ് ആക്കി മാറ്റി,HUMAN
MAL_HUAI_TR_198,"പൊന്നു മോനെ വേറെ ലെവൽ ഫീലിംഗ് ആണ് ഫോട്ടോസ് കാണാനായിട്ടു ..അത് പോലെ വേൾഡ് കാണാനായിട്ടു 3ഡി 180  വിആർ വീഡിയോസ് ഒന്നും പറയാനില്ല ഇനി ഫുട്ബോൾ ,ക്രിക്കറ്റ് എല്ലാം സ്റ്റേഡിയത്തിലിരുന്നു റിയൽ ആയിട്ടു കാണാം . ",HUMAN
MAL_HUAI_TR_199,റെഗുലർ കണ്ണാടിയിൽ വന്നില്ലേലും സാരല്ല ഒരു ഗൂഗിൾസ് ടൈപ്പിൽ കിട്ടിയാലും മതിയാരുന്നു. ഇത് അത്ര ലോജിക്കൽ ആയി തോന്നുന്നില്ല.,HUMAN
MAL_HUAI_TR_200,"ആപ്പിളിന്റെ ഇയർ ബഡ്‌സ് തന്നെ അര മണിക്കൂർ തുടർച്ചയായി ഇട്ടു നടക്കാൻ പറ്റത്തില്ല, നല്ല ചെവി വേദന ഉണ്ടാവുന്നുണ്ട്, ഇത് കൂടി വന്നാൽ 20, 30 മിനിറ്റ് ഉപയോഗിക്കാൻ പറ്റുമോ എന്നി സംശയം ഉണ്ട് ",HUMAN
MAL_HUAI_TR_201,കിലുക്കത്തിലെ ബാൻഡേജിട്ട ജഗതിയെ പെട്ടെന്നോർമ വന്നു ....ആപ്പിൾ കിടുവ,HUMAN
MAL_HUAI_TR_202,ഇതും കൊണ്ട് പുറത്ത് പോയാൽ ആളുകൾ വിജയിക്കും വട്ടാണെന്ന്,HUMAN
MAL_HUAI_TR_203,എല്ലാം കാണാൻ പറ്റില്ല. അതു ആപ്പിൾ പ്രത്യേകം ആലോചിച്ചിട്ടുണ്ട്. അതാണ് അവർ മിക്സഡ് റിയാലിറ്റി ആയി ഇറക്കിയിരിക്കുന്നത്,HUMAN
MAL_HUAI_TR_204,ഞാൻ ഒരു എച്.പി ലാപ്ടോപ്പ് വാങ്ങി. ബാറ്ററി ചാർജ് 87% ഉള്ളപ്പോൾ 2:30 മണിക്കൂർ യൂട്യൂബ് കണ്ടൂ ഇപ്പൊൾ ചാർജ്  17% ആയി ഇതിന്റെ ബാറ്ററി നല്ലതല്ല,HUMAN
MAL_HUAI_TR_205,യൂസ്ഡ് പ്രോഡക്ട് ഇവർ തകരാറുണ്ട് ട്ടോ പക്ഷെ റിട്ടേൺ ചെയ്താൽ മതി,HUMAN
MAL_HUAI_TR_206,1000 രൂപക്ക് വർത്ത് ആണ് ഒരെണ്ണം വാങ്ങണം  ആരും കാണാണ്ട് ഇരുന്ന് ഓടിക്കണം,HUMAN
MAL_HUAI_TR_207,ഞാൻ ഹെലികോപ്റ്റർ വാങ്ങി അടിയിലുള്ള സെൻസർ സെല്ലോടേപ്പ് വെച്ച് മൂടി വെച്ച് അത് പറഞ്ഞ് പോയി,HUMAN
MAL_HUAI_TR_208,ആ കേബിൾ വലിക്കുന്നത് കണ്ടപ്പോൾ മനസിലായി ഇതിന്റെ ടെക്നിക്കൽ ഐഡിയ എത്ര ഉണ്ടെന്ന്,HUMAN
MAL_HUAI_TR_209,ചേച്ചീ സൺസ്‌ക്രീൻ ഡോ. ശേത്സ് നല്ല താട്ടോ. അത്പോലെ ലോട്ടസ് ക്ലൻസർ നല്ലതാ,HUMAN
MAL_HUAI_TR_210,ഫേസിന്റെ രണ്ടു സൈഡും ലോങ്ങ് കുഴിമാതിരി കവിൾ ഒട്ടി ഇരിക്കുന്നു.,HUMAN
MAL_HUAI_TR_211,ഫുൾ കുരുവായിരുന്നു. ഞാൻ സെറ്റഫിൽ ക്ലൻസർ ആൻഡ് ട്രെട്ടിനിയൻ മെയിൻ ആയി യൂസ് ചെയ്ത്. രാവിലെയും രാത്രിയും പ്രോപ്പർ സ്കിൻ സ്കിൻ കെയർ ചെയ്ത്. കുരുവെല്ലാം പോയി ഫുൾ സെറ്റ് ആയി,HUMAN
MAL_HUAI_TR_212,"ഞാൻ ന്യൂട്രിഡെം ആണ് യൂസ് ചെയ്യുന്നത് സൺസ്‌ക്രീൻ, പിൽഗിരിം, വൈറ്റ് ലോട്ടസ് ഉണെങ്കിൽ മേക്കപ്പ് വേണ്ട സൂപ്പർർർ ആണ്",HUMAN
MAL_HUAI_TR_213,ഞാൻ യൂസ് ചെയ്യുന്ന സെറ്റഫിൽ ആണ്... സെറ്റഫിൽ മോയ്‌സ്ചർ നല്ലതാണു... അതുപോലെ ക്വഞ്ച്ന്റെ ഫേസ് വാഷ് ഉണ്ട്... സൂപ്പർ ആണ്... എക്സ്പെൻസീവ് ആണ്.. ബട്ട് സൂപ്പർ റിസൾട്ട് ആണ്,HUMAN
MAL_HUAI_TR_214,സിമ്പിൾ യൂസ് ചെയ്ത നോക്ക് സെയിം ആസ് സെറ്റഫിൽ ആണ്,HUMAN
MAL_HUAI_TR_215,"ദയവായി ഈ വിലയുള്ള ക്രീം ഒന്നും വാങ്ങി മുഖത്തു പുരട്ടാതെ   ഇരിക്കാവോ..അതാണ് സ്കിൻ നു നല്ലതു...മുഖം കഴുകി ആവി പിടിക്കുക, അരിപ്പൊടിയും തിളപ്പിക്കാത്ത പാലും ചേർത്ത് സ്ക്രബ്ബ്‌ ചെയ്യുക. ഡെഡ് സെൽസ് പോകും.ശേഷം കടലമാവോ അല്ലെങ്കിൽ അരിപ്പൊടി യോ   തൈരും അല്ലെങ്കിൽ തിളപ്പിക്കാത്ത പാൽ ചേർത്ത് മുഖത്തു മാസ്ക് ആക്കി ഇടുക. 15  മിനുട്ടിനു ശേഷം  മുഖം കഴുകിയ ശേഷം അല്പം തേനും തൈരും അല്ലെങ്കിൽ തേനും  പാലും ചേർത്ത് മുഖം മോയ്സ്റ്റൈസ് ചെയ്യുക",HUMAN
MAL_HUAI_TR_216,എന്റെ മുഖത് ഡാർക്ക്  സർക്കിൾസും പിമ്പിൽസും ഒന്നും ഇല്ല ഡെർമയ്ക്കോന്റെ സിറം ആണ് നല്ലത്,HUMAN
MAL_HUAI_TR_217,എനിക്ക് ഓയിലി സ്കിൻ ആണ്. അതിനു പറ്റിയ മോയ്സ്റ്റിറിസർ ആണ് യൂസ് ചെയ്യുന്നത്. പക്ഷെ ഇതു അപ്ലൈ ചെയ്ത ഉടനെ തന്നെ ഫേസ് ഓയിലി ആകുന്നു.,HUMAN
MAL_HUAI_TR_218,ഞാൻ ഓർഡർ ചെയ്തു  റെഫർ  ചെയ്തു ബാറ്റ് സ്‌മിറ്റൻ ബക്സ് കിട്ടിയില്ല.,HUMAN
MAL_HUAI_TR_219,ഞാനും യൂസ് ചെയ്യാൻ തുടങ്ങി യിട്ട് ഒരു മാസം ആയി ഞാനും രാത്രി സ്പ്രൈ ചെയ്തു പിറ്റേന്ന് തല കഴുകി എനിക്ക് തല വേദന വന്നു രണ്ടു ദിവസം യൂസ് ചെയ്യാതെ ഇരുന്നു അപ്പോ തലവേദന ഇല്ല,HUMAN
MAL_HUAI_TR_220,ഞാൻ വീട്ടിൽ ഇരിക്കുമ്പോ മാത്രം ഇത് സ്പ്രൈ ചെയ്യും എന്റെ മുടി ഒക്കെ വളർന്നു,HUMAN
MAL_HUAI_TR_221,എനിക്ക് സൂപ്പർ റിസൾട്ട്‌ ആണ് കിട്ടിയത് ആഴ്ചയിൽ രണ്ടു തവണ മാത്രം ആണ് യൂസ് ആക്കിയത് വൺ മന്ത് ആകുന്നതേ ഉള്ളു എനിക്ക് നല്ലത് പോലെ ബേബി ഹെയർ വന്നു.. എനിക്ക് മാത്രം അല്ലാട്ടോ വീട്ടിലുള്ളവർക്കും റിസൾട്ട്‌ ഉണ്ട്.. അടുത്ത ബോട്ടിൽ ഓർഡർ ചെയ്യാൻ പോകുവാ. ഒന്നല്ല 3 ബോട്ടിൽ. കാരണം വീട്ടിൽ അടിയായി റോസ്മേരിക് വേണ്ടി ... ധൈര്യം ആയി വാങ്ങി ഉപയോഗിച്ചോളൂ,HUMAN
MAL_HUAI_TR_222,ഒറ്റ തവണ യൂസ് ചെയ്ത് ഇപ്പോ പനി പിടിച്ചിരിക്കുന്നു,HUMAN
MAL_HUAI_TR_223,എന്റെ തലയിലെ താരൻ വളരെ കുറഞ്ഞു ഞാൻ ആദ്യമായിട്ടാണ് ഇങ്ങനെ ഒന്ന് യൂസ് ചെയ്യുന്നത് എനിക്ക് തോന്നുന്നു ശതമാനം റിസൾട്ട് ഉണ്ട് എന്ന്,HUMAN
MAL_HUAI_TR_224,ആദ്യമൊക്കെ മുടി അധികം കൊഴിയാത്തപോലെ തോന്നി.. ബട്ട് ഡേ ബൈ ഡേ അധികം ആയി നോർമൽ ഹെയർ ലോസ് പോലെ ആയി.,HUMAN
MAL_HUAI_TR_225,ഞാനും മൂന്ന് ആഴ്ച യൂസ്  ചെയ്തു എനിക്ക് നല്ല റിസൾട്ട്‌ കിട്ടി പിന്നെ ചെറിയ തലവേദന ഉണ്ടായിരുന്നു പിന്നെ യൂസ് ചെയ്തിട്ട് കഴുകി കളയണ്ട ആവശ്യം ഇല്ല,HUMAN
MAL_HUAI_TR_226,നല്ല മാറ്റം കേറിയ നെറ്റി ഇറങ്ങി തുടങ്ങി. താങ്ക്സ് റോസ്,HUMAN
MAL_HUAI_TR_227,വീട്ടിൽ ബോട്ടിൽ കണ്ടു ചേച്ചി തല മുട്ടയും,HUMAN
MAL_HUAI_TR_228,മക്കളുടെ നെറ്റിയിലും കൃതാവിലും ഒക്കെ കുരുക്കൾ വന്നു.,HUMAN
MAL_HUAI_TR_229,യൂസ് ചെയ്യുന്നത് നേർത്തിയാൽ ഒള്ള മുടി കൂടി പോകുമെന്ന് പറയുന്നു,HUMAN
MAL_HUAI_TR_230,ഞാൻ എല്ലാ ദിവസവും റോസ് മേരി യൂസ് ചെയ്തു എന്റെ മുടി കുറെ കൊഴിഞ്ഞു,HUMAN
MAL_HUAI_TR_231,ഞാൻ മേടിച്ചു വിക്സ്സിന്റെ മണം ഉണ്ട് പതയു ഉണ്ട് ഇത് നല്ലതല്ല,HUMAN
MAL_HUAI_TR_232,ഇത് തേച്ച് ഒരു ദിവസം രാത്രി തേച്ച് പിടിപ്പിച്ച് എനിക്ക് ജലദോഷം പിടിച്ചു തുമ്മലും പിന്നെ തലവേദനയും ഉണ്ട്.,HUMAN
MAL_HUAI_TR_233,"മാമ എർത്ത് അല്ലേ കുറച്ചൂടി നല്ലത്, അത് ഇന്റർനാഷണൽ ബ്രാൻഡ് അല്ലേ",HUMAN
MAL_HUAI_TR_234,എന്റെ മുടി മുഴുവൻ പൊഴിഞ്ഞു പോയി.. ശെരിക്കും പറഞ്ഞാൽ കഷണ്ടി ആയി...,HUMAN
MAL_HUAI_TR_235,എനിക്ക് ആൽപ്സ് ഓർഡർ ചെയ്തിട്ട് സന്ദർഭ് ആണ് കിട്ടിയത്. തേക്കുമ്പഴേ മുടി കൊഴിയുന്നു,HUMAN
MAL_HUAI_TR_236,ഇത് ഉപയോഗിച്ചതിനു ശേഷം നല്ല മുടി കൊഴിച്ചിൽ ഉണ്ട്. ഞാൻ 2 മാസം ഉപയോഗിച്ചു ഞാനും,HUMAN
MAL_HUAI_TR_237,നല്ല പ്രൊഡക്ട് ആണ്.. നല്ല റിസൾട്ടും ഉണ്ടാകും.. പക്ഷേ ഒരു പ്രശ്നമുണ്ട്.. ഉപയോഗിച്ച് തുടങ്ങിയാൽ പിന്നെ നിർത്താൻ പറ്റില്ല.. നിർത്തിയാൽ വന്ന മുടിയും മുൻപ് ഉണ്ടായിരുന്ന മുടിയും പോകും.. ജീവിതകാലം മുഴുവൻ ഉപയോഗിക്കാമെങ്കിൽ നല്ലത്,HUMAN
MAL_HUAI_TR_238,ഇത് ഒറിജിനൽ റോസ് മേരി വാട്ടർ അല്ലാതെന്ത് ആർക്കാണ് അറിയാത്തത്. റോസ് മേരി ഇല ഉണക്കിയത് എല്ലാ കടകളിലും കിട്ടും. അത് വാങ്ങി വെള്ളത്തിലിട്ട് തിളപ്പിച്ച് ആറ്റി ഒരു ബോട്ടിലിൽ ആക്കി ഉപയോഗിക്കുക. അപ്പോഴാണ് റിസൾട്ട് കിട്ടുന്നത്. അല്ലാതെ ഇതുപോലുള്ള റെഡിമെയ്ഡ് തട്ടിപ്പ് സാധനങ്ങൾ അല്ല.,HUMAN
MAL_HUAI_TR_239,എൻ്റെ പൊന്നു ബ്രോ ആപ്പിൾന്റെ ഇതുപോലെ കംപ്ലൈന്റ്സ് ഒള്ള ഒരു പ്രോഡക്റ്റ്ഉം ഇല്ല ഞാൻ ഏതു ഇറങ്ങിയപ്പോൾ എടുത്തതാണ് വാറന്റി തീരാൻ 1 മാസം ഉള്ളപ്പോ കംപ്ലൈന്റ്റ് ആയി,HUMAN
MAL_HUAI_TR_240,എൻ്റെ പൊന്നോ കിടിലൊൽ കിടിലം ആണ് ബോസ്. എക്സ്എം 4 നേരെ താഴെ തന്നെ വരും രണ്ടും ഒരേ പൊളി.,HUMAN
MAL_HUAI_TR_241,ഒരു ഉണ്ടയും ഇല്ല ആപ്പിളും സോണി യും ഞാൻ ഉപയൊഗിച്ചു നോക്കി സോണി ആണ് ബെറ്റർ,HUMAN
MAL_HUAI_TR_242,ഒറ്റ പ്രശനം ആയി തോന്നിട്ടുള്ളത് ... ആ മെഷ് ലൂസ് ആവും ...,HUMAN
MAL_HUAI_TR_243,ക്യാഷ് ഉള്ളവൻ വാങ്ങിയ മതി ( ഇന്ത്യക്കാർ ) ആപ്പിൾ പറയുന്നതാ  അവർക്കു ബ്രാൻഡ് ക്വാളിറ്റി ആയതു കൊണ്ട് വാങ്ങാൻ ആളുണ്ട് സോ വില ഒന്നും കുറയില്ല ലോട്ടറി അടിച്ചാൽ വാങ്ങണം,HUMAN
MAL_HUAI_TR_244,ശാവോമി റെയ്ഞ്ച് മാറി ശവോമീ കട്ടക്ക് മാറി,HUMAN
MAL_HUAI_TR_245,ഇതിൽ മിന്നൽ അടിക്കും... ഫ്രന്റ് കാമിൽ എടുത്ത പിക് പൊളിച്ചു എന്റെ ഒണക്കമീൻ കൊണ്ടോയേ... ന്നും പറഞ്ഞിരിക്കുന്ന പൂച്ചയേ പോലെ അടിപൊളി,HUMAN
MAL_HUAI_TR_246,ഇത്രയും വൃത്തികെട്ട ഒരു സോഫ്റ്റ്‌വെയർ യുഐ വേറെ ഇല്ല. അറ്റ്ലീസ്റ്റ് ഒരു ഫയൽ മാനേജർ  എടുക്കാൻ പോലും വൈഫൈ കണക്ട് ആണെങ്കിൽ അഡ് നിർബന്ധം ആണ് അവർക്ക്.,HUMAN
MAL_HUAI_TR_247,നിങ്ങൾ ഇപ്പോൾ കൊടുത്ത കാശിനേക്കാൾ അവർക്ക് വർഷങ്ങൾ കഴിഞ്ഞാലും നിങ്ങളുടെ നെറ്റ് കൊണ്ടെല്ല്ലാം അവർക്ക് ബെനെഫിറ് ആണ്. ഫുൾ ആഡ് ആണ്. റെഡ്‌മീ ഫോൺ എടുക്കുന്നത് അതെത് ഹൈ എൻഡ് മോഡൽ ആണെങ്കിലും  പ്ളേസ്റ്റോറിലെ ഫ്രീ ആപ്പ് പോലെ ആണ്. ആജീവനാന്തം പരസ്യം അതിൽ കാണും.,HUMAN
MAL_HUAI_TR_248,എല്ലോ ഗംഭീരം ഒറ്റ പ്രശ്നം ഉള്ളു ഒരു ഒരു കൊല്ലം ആയാൽ ക്യാമറ മൂഞ്ചും,HUMAN
